TIME,lc1,lc2,lc3,lc4,lc5
44404.4,12670.001,13980.001,3430.0002,2110.0002,890.00006
44404.5,12410.001,13550.001,3000.0002,2020.0001,780.00006
44404.6,11990.001,11360.001,2630.0002,1750.0001,680.00006
44404.7,11920.001,13240.001,2910.0002,2440.0002,710.00006
44404.8,10570.001,10430.001,2320.0002,1540.0001,560.00006
44404.9,10380.001,10630.001,2570.0002,1730.0001,540.00006
44405.0,12020.001,12140.001,3450.0002,2290.0002,820.00006
44405.1,10300.001,11010.001,2460.0002,1740.0001,800.00006
44405.2,9400.001,9770.001,2270.0002,1600.0001,620.00006
44405.3,8560.001,8750.001,1810.0001,1410.0001,350.00003
44405.4,6710.0005,6490.0005,1170.0001,860.00006,290.00003
44405.5,7800.0005,7600.0005,1850.0001,960.00006,350.00003
44405.6,8110.0005,8820.001,1830.0001,1370.0001,590.00006
44405.7,8170.0005,8010.0005,1780.0001,920.00006,300.00003
44405.8,9910.001,10430.001,2600.0002,1690.0001,650.00006
44405.9,9100.001,9470.001,2260.0002,1610.0001,420.00003
44406.0,8770.001,8680.001,1840.0001,1380.0001,530.00006
44406.1,9760.001,9570.001,2270.0002,1500.0001,700.00006
44406.2,9820.001,9980.001,2400.0002,1310.0001,430.00003
44406.3,11660.001,12260.001,2920.0002,2180.0002,790.00006
44406.4,9860.001,10530.001,2060.0002,1560.0001,390.00003
44406.5,9820.001,9020.001,2260.0002,1200.0001,380.00003
44406.6,8570.001,8760.001,2200.0002,1270.0001,520.00006
44406.7,9110.001,9320.001,2100.0002,1170.0001,390.00003
44406.8,9360.001,9350.001,2190.0002,1390.0001,640.00006
44406.9,9280.001,10160.001,2130.0002,1370.0001,560.00006
44407.0,10050.001,11970.001,2880.0002,2000.0001,740.00006
44407.1,9380.001,9460.001,2280.0002,1500.0001,490.00003
44407.2,8770.001,10010.001,2230.0002,1680.0001,450.00003
44407.3,9830.001,10670.001,2400.0002,1910.0001,530.00006
44407.4,9120.001,10020.001,2520.0002,1360.0001,610.00006
44407.5,8380.001,10220.001,2190.0002,1440.0001,540.00006
44407.6,8210.001,8080.0005,2120.0002,1110.0001,490.00003
44407.7,8520.001,8950.001,1640.0001,1350.0001,370.00003
44407.8,9040.001,9170.001,2360.0002,1470.0001,480.00003
44407.9,8920.001,9250.001,1960.0001,1510.0001,350.00003
44408.0,8660.001,10970.001,2640.0002,1380.0001,530.00006
44408.1,7230.0005,6340.0005,1190.0001,990.00006,290.00003
44408.2,6080.0005,6070.0005,1450.0001,1080.0001,340.00003
44408.3,6560.0005,6810.0005,1620.0001,1160.0001,440.00003
44408.4,5960.0005,6780.0005,1790.0001,1020.00006,430.00003
44408.5,5500.0005,5090.0005,1500.0001,850.00006,290.00003
44408.6,5450.0005,5440.0005,1350.0001,910.00006,260.00003
44408.7,6920.0005,6350.0005,1510.0001,940.00006,290.00003
44408.8,7960.0005,8120.0005,2070.0002,1230.0001,400.00003
44408.9,7320.0005,7380.0005,2050.0002,1150.0001,450.00003
44409.0,7480.0005,7120.0005,1680.0001,1090.0001,450.00003
44409.1,7390.0005,8010.0005,2090.0002,1310.0001,330.00003
44409.2,7830.0005,9140.001,2090.0002,1140.0001,380.00003
44409.3,7560.0005,7080.0005,1740.0001,1020.00006,470.00003
44409.4,8550.001,9070.001,2210.0002,1050.0001,480.00003
44409.5,8590.001,8500.001,2220.0002,1420.0001,630.00006
44409.6,7150.0005,7630.0005,1700.0001,1240.0001,500.00003
44409.7,7410.0005,8130.0005,2200.0002,1600.0001,390.00003
44409.8,7300.0005,7170.0005,1560.0001,1120.0001,500.00003
44409.9,7360.0005,7510.0005,1400.0001,1140.0001,280.00003
44410.0,9070.001,9590.001,2430.0002,1200.0001,540.00006
44410.1,8560.001,10030.001,2280.0002,1280.0001,470.00003
44410.2,6800.0005,7470.0005,1690.0001,1220.0001,480.00003
44410.3,6540.0005,7090.0005,1900.0001,1350.0001,490.00003
44410.4,6650.0005,6470.0005,1420.0001,970.00006,460.00003
44410.5,6310.0005,6780.0005,1470.0001,960.00006,450.00003
44410.6,7300.0005,7330.0005,1520.0001,1220.0001,440.00003
44410.7,7560.0005,6960.0005,1540.0001,1030.0001,340.00003
44410.8,7550.0005,7910.0005,1620.0001,1230.0001,560.00006
44410.9,7650.0005,8360.001,1870.0001,1080.0001,670.00006
44411.0,9570.001,9860.001,2280.0002,1590.0001,450.00003
44411.1,8100.0005,8360.001,2290.0002,1250.0001,580.00006
44411.2,8160.0005,9630.001,2010.0001,1380.0001,760.00006
44411.3,8270.001,8350.001,1930.0001,1220.0001,380.00003
44411.4,9100.001,9690.001,2120.0002,1420.0001,470.00003
44411.5,10140.001,10640.001,2350.0002,1880.0001,580.00006
44411.6,11340.001,12510.001,2870.0002,1810.0001,780.00006
44411.7,11790.001,12980.001,2860.0002,1960.0001,670.00006
44411.8,9820.001,9610.001,2140.0002,1510.0001,480.00003
44411.9,10040.001,11830.001,2720.0002,1910.0001,500.00003
44412.0,10390.001,11830.001,3030.0002,1770.0001,730.00006
44412.1,9060.001,9080.001,2060.0002,1450.0001,600.00006
44412.2,7920.0005,7980.0005,1760.0001,1100.0001,470.00003
44412.3,9060.001,9440.001,1980.0001,1610.0001,600.00006
44412.4,10150.001,11790.001,2940.0002,1730.0001,740.00006
44412.5,10060.001,10630.001,2420.0002,1420.0001,610.00006
44412.6,10860.001,11770.001,2650.0002,1900.0001,780.00006
44412.7,9150.001,9450.001,2100.0002,1280.0001,530.00006
44412.8,6620.0005,5890.0005,1420.0001,1200.0001,300.00003
44412.9,7670.0005,9800.001,2380.0002,1840.0001,680.00006
44413.0,7100.0005,7190.0005,1880.0001,1150.0001,490.00003
44413.1,5210.0005,4840.0005,1080.0001,500.00003,230.00002
44413.2,4790.0005,3940.0002,1010.00006,620.00006,260.00003
44413.3,6340.0005,6350.0005,1450.0001,1190.0001,270.00003
44413.4,6310.0005,5580.0005,1220.0001,850.00006,200.00002
44413.5,7110.0005,6480.0005,1340.0001,940.00006,300.00003
44413.6,8050.0005,8520.001,1890.0001,1320.0001,460.00003
44413.7,9020.001,9340.001,2120.0002,1240.0001,530.00006
44413.8,7260.0005,6170.0005,1400.0001,730.00006,220.00002
44413.9,6770.0005,6210.0005,1230.0001,960.00006,270.00003
44414.0,6230.0005,6770.0005,1370.0001,1210.0001,270.00003
44414.1,7990.0005,7160.0005,1800.0001,1220.0001,440.00003
44414.2,6940.0005,6750.0005,1530.0001,1020.00006,370.00003
44414.3,7880.0005,8160.0005,1940.0001,1150.0001,350.00003
44414.4,7160.0005,8490.001,1970.0001,1580.0001,590.00006
44414.5,7300.0005,7520.0005,1930.0001,1440.0001,540.00006
44414.6,5970.0005,5440.0005,1150.0001,760.00006,230.00002
44414.7,5630.0005,5250.0005,950.00006,910.00006,360.00003
44414.8,6460.0005,6460.0005,1470.0001,1090.0001,410.00003
44414.9,6990.0005,6350.0005,1630.0001,1040.0001,370.00003
44415.0,6840.0005,7200.0005,1600.0001,950.00006,360.00003
44415.1,7270.0005,7910.0005,1940.0001,1180.0001,500.00003
44415.2,6510.0005,5840.0005,1350.0001,810.00006,300.00003
44415.3,6510.0005,6000.0005,1290.0001,690.00006,180.00002
44415.4,8090.0005,8730.001,1970.0001,1070.0001,400.00003
44415.5,8850.001,8990.001,2080.0002,1840.0001,480.00003
44415.6,9010.001,9750.001,2220.0002,1530.0001,540.00006
44415.7,7020.0005,6270.0005,1270.0001,1040.0001,270.00003
44415.8,6640.0005,6590.0005,1510.0001,970.00006,380.00003
44415.9,6290.0005,6300.0005,1570.0001,1000.00006,360.00003
44416.0,8070.0005,8050.0005,1880.0001,1240.0001,400.00003
44416.1,7640.0005,7730.0005,1670.0001,1340.0001,300.00003
44416.2,8840.001,9080.001,2270.0002,1500.0001,470.00003
44416.3,8800.001,8630.001,2110.0002,1560.0001,550.00006
44416.4,7330.0005,6980.0005,1430.0001,1310.0001,480.00003
44416.5,7760.0005,7050.0005,1650.0001,1250.0001,400.00003
44416.6,7500.0005,8460.001,1660.0001,1220.0001,440.00003
44416.7,7790.0005,7550.0005,1600.0001,1390.0001,500.00003
44416.8,7750.0005,8520.001,1870.0001,1350.0001,370.00003
44416.9,9940.001,11310.001,2500.0002,1760.0001,550.00006
44417.0,8000.0005,7050.0005,1700.0001,1190.0001,270.00003
44417.1,7980.0005,8650.001,2040.0001,1250.0001,520.00006
44417.2,9540.001,10590.001,2390.0002,1420.0001,650.00006
44417.3,8930.001,9090.001,1750.0001,1180.0001,300.00003
44417.4,11580.001,11830.001,2570.0002,1620.0001,530.00006
44417.5,13050.001,14300.001,3220.0002,2030.0001,870.00006
44417.6,15280.001,18030.002,4410.0005,2430.0002,1110.0001
44417.7,13760.001,15320.001,3490.0002,2410.0002,760.00006
44417.8,12750.001,12410.001,3290.0002,1970.0001,640.00006
44417.9,12800.001,14680.001,3390.0002,2270.0002,790.00006
44418.0,13220.001,14340.001,3200.0002,2120.0002,880.00006
44418.1,12980.001,15300.001,3530.0002,2590.0002,980.00006
44418.2,8930.001,9650.001,2330.0002,1560.0001,710.00006
44418.3,6940.0005,7680.0005,1860.0001,1280.0001,430.00003
44418.4,7510.0005,7990.0005,1860.0001,1250.0001,530.00006
44418.5,5930.0005,6420.0005,1330.0001,1030.0001,380.00003
44418.6,7150.0005,8080.0005,2380.0002,1250.0001,370.00003
44418.7,4810.0005,4630.0005,960.00006,600.00006,380.00003
44418.8,4910.0005,4650.0005,970.00006,580.00006,230.00002
44418.9,5910.0005,6020.0005,1590.0001,1020.00006,370.00003
44419.0,6470.0005,6450.0005,1510.0001,880.00006,280.00003
44419.1,5800.0005,5690.0005,1310.0001,880.00006,230.00002
44419.2,5810.0005,4230.0005,1020.00006,600.00006,260.00003
44419.3,6550.0005,6430.0005,1480.0001,970.00006,380.00003
44419.4,6540.0005,6880.0005,1580.0001,1000.00006,350.00003
44419.5,6090.0005,5900.0005,1330.0001,1060.0001,380.00003
44419.6,4620.0005,3930.0002,970.00006,710.00006,220.00002
44419.7,4910.0005,3950.0002,910.00006,610.00006,310.00003
44419.8,4950.0005,5760.0005,1310.0001,890.00006,170.00002
44419.9,6400.0005,6770.0005,1480.0001,930.00006,300.00003
44420.0,6500.0005,6120.0005,1350.0001,1050.0001,290.00003
44420.1,6340.0005,6340.0005,1600.0001,1180.0001,370.00003
44420.2,6620.0005,7070.0005,1520.0001,910.00006,410.00003
44420.3,6780.0005,7280.0005,1560.0001,1300.0001,370.00003
44420.4,5920.0005,6920.0005,1690.0001,1110.0001,420.00003
44420.5,6510.0005,6450.0005,1390.0001,940.00006,260.00003
44420.6,10410.001,11200.001,2510.0002,1690.0001,470.00003
44420.7,9610.001,11500.001,2460.0002,2030.0001,570.00006
44420.8,7780.0005,8410.001,2080.0002,1230.0001,450.00003
44420.9,7930.0005,8020.0005,1710.0001,1030.0001,330.00003
44421.0,8430.001,8770.001,2090.0002,1370.0001,530.00006
44421.1,7580.0005,8410.001,2280.0002,1510.0001,490.00003
44421.2,4690.0005,4610.0005,1490.0001,680.00006,290.00003
44421.3,5640.0005,5530.0005,1270.0001,870.00006,190.00002
44421.4,7140.0005,7950.0005,1540.0001,1370.0001,380.00003
44421.5,7560.0005,7710.0005,2020.0001,1000.00006,430.00003
44421.6,7250.0005,6490.0005,1160.0001,1060.0001,310.00003
44421.7,7100.0005,6380.0005,1280.0001,830.00006,290.00003
44421.8,7460.0005,7090.0005,1680.0001,990.00006,280.00003
44421.9,7840.0005,8350.001,2050.0002,1240.0001,480.00003
44422.0,7190.0005,7710.0005,1650.0001,1280.0001,400.00003
44422.1,7620.0005,9020.001,1950.0001,1520.0001,440.00003
44422.2,6690.0005,6180.0005,1250.0001,770.00006,340.00003
44422.3,7820.0005,8300.001,1700.0001,1060.0001,430.00003
44422.4,7300.0005,7380.0005,1500.0001,950.00006,350.00003
44422.5,6360.0005,5500.0005,1290.0001,890.00006,310.00003
44422.6,6980.0005,6600.0005,1320.0001,1010.00006,410.00003
44422.7,5370.0005,5160.0005,1250.0001,810.00006,220.00002
44422.8,5180.0005,4770.0005,950.00006,650.00006,200.00002
44422.9,7230.0005,6700.0005,1510.0001,1000.00006,280.00003
44423.0,9320.001,10340.001,2200.0002,1350.0001,440.00003
44423.1,9130.001,9100.001,1820.0001,1220.0001,330.00003
44423.2,9330.001,8920.001,1880.0001,1370.0001,540.00006
44423.3,9000.001,8650.001,1640.0001,1260.0001,430.00003
44423.4,7920.0005,6820.0005,1560.0001,1150.0001,340.00003
44423.5,7540.0005,5980.0005,1440.0001,750.00006,400.00003
44423.6,7800.0005,7240.0005,1490.0001,1400.0001,480.00003
44423.7,8150.0005,7670.0005,1730.0001,980.00006,400.00003
44423.8,9260.001,10450.001,2300.0002,1590.0001,530.00006
44423.9,9510.001,10820.001,2510.0002,1930.0001,600.00006
44424.0,8000.0005,7920.0005,1820.0001,1130.0001,420.00003
44424.1,9410.001,9630.001,2380.0002,1340.0001,470.00003
44424.2,9170.001,9310.001,2180.0002,1370.0001,680.00006
44424.3,8710.001,9290.001,2310.0002,1610.0001,450.00003
44424.4,6840.0005,6110.0005,1460.0001,910.00006,310.00003
44424.5,7110.0005,6720.0005,1830.0001,1020.00006,390.00003
44424.6,7080.0005,7340.0005,1790.0001,1290.0001,450.00003
44424.7,8300.001,8200.001,1730.0001,1180.0001,440.00003
44424.8,9330.001,10030.001,2000.0001,1560.0001,660.00006
44424.9,8720.001,8480.001,1830.0001,1220.0001,460.00003
44425.0,8400.001,8460.001,2420.0002,1580.0001,540.00006
44425.1,5990.0005,5890.0005,1500.0001,1300.0001,360.00003
44425.2,4920.0005,4890.0005,1380.0001,1080.0001,300.00003
44425.3,5610.0005,5300.0005,1120.0001,940.00006,460.00003
44425.4,4210.0005,4300.0005,1260.0001,740.00006,250.00002
44425.5,4370.0005,4040.0002,1190.0001,750.00006,250.00002
44425.6,4610.0005,5120.0005,1380.0001,1020.00006,360.00003
44425.7,4640.0005,4920.0005,1070.0001,730.00006,230.00002
44425.8,4680.0005,5540.0005,1190.0001,910.00006,330.00003
44425.9,5030.0005,4570.0005,1030.0001,650.00006,330.00003
44426.0,6120.0005,6910.0005,1700.0001,1010.00006,300.00003
44426.1,6740.0005,6550.0005,1340.0001,1320.0001,320.00003
44426.2,4740.0005,4630.0005,1000.00006,690.00006,220.00002
44426.3,5400.0005,5380.0005,1120.0001,850.00006,240.00002
44426.4,5060.0005,4230.0005,1130.0001,760.00006,210.00002
44426.5,5860.0005,5380.0005,1240.0001,900.00006,240.00002
44426.6,7970.0005,8280.001,1810.0001,1290.0001,410.00003
44426.7,6890.0005,7070.0005,1870.0001,1200.0001,410.00003
44426.8,5110.0005,4660.0005,1040.0001,760.00006,290.00003
44426.9,5390.0005,5330.0005,1620.0001,1010.00006,300.00003
44427.0,6360.0005,5940.0005,1670.0001,1130.0001,420.00003
44427.1,5940.0005,5620.0005,1310.0001,1060.0001,310.00003
44427.2,6720.0005,7150.0005,1570.0001,1340.0001,390.00003
44427.3,6400.0005,5780.0005,1410.0001,1140.0001,280.00003
44427.4,6740.0005,7220.0005,1740.0001,1200.0001,530.00006
44427.5,7100.0005,7970.0005,1720.0001,1070.0001,470.00003
44427.6,7910.0005,8580.001,2320.0002,1360.0001,440.00003
44427.7,6680.0005,7140.0005,1700.0001,1160.0001,350.00003
44427.8,7020.0005,7450.0005,1640.0001,1100.0001,360.00003
44427.9,7320.0005,8020.0005,1900.0001,1190.0001,470.00003
44428.0,6160.0005,6810.0005,1510.0001,1120.0001,460.00003
44428.1,6670.0005,5940.0005,1340.0001,1070.0001,300.00003
44428.2,7170.0005,7360.0005,1590.0001,1010.00006,280.00003
44428.3,6230.0005,6210.0005,1280.0001,1000.00006,360.00003
44428.4,4860.0005,4710.0005,910.00006,670.00006,270.00003
44428.5,7210.0005,7500.0005,1660.0001,1240.0001,410.00003
44428.6,7610.0005,8150.0005,1930.0001,1280.0001,350.00003
44428.7,7030.0005,6790.0005,1420.0001,840.00006,360.00003
44428.8,5940.0005,5100.0005,1080.0001,680.00006,270.00003
44428.9,8050.0005,8460.001,2250.0002,1500.0001,520.00006
44429.0,7860.0005,7640.0005,1540.0001,1130.0001,430.00003
44429.1,7620.0005,7520.0005,1520.0001,970.00006,340.00003
44429.2,7140.0005,7650.0005,2000.0001,1090.0001,350.00003
44429.3,7110.0005,7500.0005,1700.0001,1020.00006,420.00003
44429.4,7070.0005,8710.001,2200.0002,1420.0001,520.00006
44429.5,6660.0005,7390.0005,1550.0001,1110.0001,390.00003
44429.6,5680.0005,4980.0005,1150.0001,870.00006,290.00003
44429.7,5730.0005,5330.0005,1210.0001,780.00006,250.00002
44429.8,5410.0005,4780.0005,930.00006,700.00006,250.00002
44429.9,6370.0005,5990.0005,1340.0001,820.00006,290.00003
44430.0,8530.001,9420.001,2360.0002,1630.0001,520.00006
44430.1,8360.001,8720.001,2330.0002,1300.0001,440.00003
44430.2,7170.0005,6340.0005,1190.0001,730.00006,240.00002
44430.3,7940.0005,8230.001,1770.0001,1400.0001,430.00003
44430.4,6700.0005,5860.0005,1460.0001,930.00006,440.00003
44430.5,8180.0005,8490.001,2010.0001,1430.0001,380.00003
44430.6,7310.0005,7170.0005,1610.0001,900.00006,260.00003
44430.7,8250.001,8160.0005,1770.0001,1080.0001,360.00003
44430.8,8950.001,9090.001,2230.0002,1250.0001,490.00003
44430.9,8260.001,7840.0005,1780.0001,1210.0001,290.00003
44431.0,7250.0005,7400.0005,1680.0001,1360.0001,390.00003
44431.1,8980.001,8070.0005,1630.0001,1130.0001,490.00003
44431.2,8180.0005,7930.0005,1720.0001,930.00006,360.00003
44431.3,8450.001,8880.001,1840.0001,1180.0001,350.00003
44431.4,8310.001,7620.0005,1660.0001,1160.0001,430.00003
44431.5,9890.001,10050.001,2340.0002,1580.0001,600.00006
44431.6,7260.0005,6740.0005,1250.0001,960.00006,340.00003
44431.7,7740.0005,7420.0005,1540.0001,980.00006,490.00003
44431.8,8820.001,8790.001,2020.0001,1390.0001,390.00003
44431.9,9740.001,9140.001,1780.0001,1480.0001,400.00003
44432.0,8210.001,7400.0005,1430.0001,1220.0001,390.00003
44432.1,10250.001,10220.001,2390.0002,1720.0001,460.00003
44432.2,9180.001,9200.001,2050.0002,1250.0001,480.00003
44432.3,9180.001,10080.001,2460.0002,1390.0001,430.00003
44432.4,8770.001,9390.001,1880.0001,1320.0001,490.00003
44432.5,8030.0005,8620.001,2170.0002,1280.0001,490.00003
44432.6,7690.0005,8720.001,2160.0002,1400.0001,490.00003
44432.7,7760.0005,8160.0005,1720.0001,1120.0001,350.00003
44432.8,10170.001,11130.001,2620.0002,1610.0001,470.00003
44432.9,8920.001,9980.001,2280.0002,1610.0001,740.00006
44433.0,9310.001,9340.001,2180.0002,1460.0001,600.00006
44433.1,7810.0005,8570.001,1870.0001,1330.0001,510.00003
44433.2,7700.0005,8050.0005,1850.0001,1220.0001,380.00003
44433.3,6390.0005,6220.0005,1350.0001,910.00006,310.00003
44433.4,7340.0005,7880.0005,1830.0001,1230.0001,370.00003
44433.5,8940.001,9110.001,2160.0002,1380.0001,420.00003
44433.6,9920.001,10990.001,2640.0002,1530.0001,620.00006
44433.7,8350.001,10000.001,2310.0002,1520.0001,550.00006
44433.8,8300.001,7820.0005,1600.0001,1080.0001,400.00003
44433.9,8510.001,8890.001,1890.0001,1350.0001,250.00002
44434.0,9990.001,10690.001,2350.0002,1580.0001,600.00006
44434.1,9480.001,8980.001,1820.0001,1340.0001,490.00003
44434.2,7870.0005,7600.0005,1490.0001,1080.0001,400.00003
44434.3,9470.001,9680.001,2250.0002,1540.0001,500.00003
44434.4,10900.001,12450.001,3060.0002,2230.0002,550.00006
44434.5,10330.001,11000.001,2480.0002,1510.0001,440.00003
44434.6,11300.001,11330.001,2620.0002,1630.0001,440.00003
44434.7,11950.001,13060.001,3160.0002,1900.0001,620.00006
44434.8,10270.001,10660.001,2400.0002,1670.0001,460.00003
44434.9,9710.001,9950.001,2450.0002,1340.0001,620.00006
44435.0,8720.001,8080.0005,1740.0001,1130.0001,350.00003
44435.1,9330.001,9790.001,2110.0002,1420.0001,440.00003
44435.2,9890.001,10760.001,2390.0002,1730.0001,430.00003
44435.3,9680.001,9120.001,1880.0001,1300.0001,370.00003
44435.4,10010.001,10990.001,2260.0002,1560.0001,550.00006
44435.5,11870.001,12870.001,2790.0002,1940.0001,730.00006
44435.6,10680.001,12200.001,2590.0002,1970.0001,540.00006
44435.7,10790.001,11310.001,2560.0002,1760.0001,520.00006
44435.8,10890.001,10720.001,2260.0002,1750.0001,640.00006
44435.9,12140.001,13090.001,3210.0002,2070.0002,710.00006
44436.0,11040.001,12910.001,3160.0002,2080.0002,730.00006
44436.1,11440.001,12370.001,2990.0002,2080.0002,660.00006
44436.2,9830.001,12020.001,2650.0002,1910.0001,760.00006
44436.3,10700.001,12170.001,2820.0002,1890.0001,540.00006
44436.4,10900.001,12040.001,3090.0002,2250.0002,680.00006
44436.5,10150.001,10280.001,2320.0002,1460.0001,480.00003
44436.6,11760.001,13400.001,3040.0002,2250.0002,750.00006
44436.7,11830.001,13210.001,2770.0002,2030.0001,530.00006
44436.8,9720.001,11140.001,2730.0002,1890.0001,670.00006
44436.9,10360.001,11440.001,2660.0002,1660.0001,670.00006
44437.0,8650.001,9210.001,2200.0002,1450.0001,450.00003
44437.1,7830.0005,9070.001,2200.0002,1790.0001,380.00003
44437.2,7640.0005,7920.0005,1860.0001,1380.0001,380.00003
44437.3,8780.001,10190.001,2650.0002,1860.0001,630.00006
44437.4,8240.001,8840.001,2180.0002,1470.0001,520.00006
44437.5,7440.0005,8800.001,1900.0001,1210.0001,520.00006
44437.6,10200.001,11480.001,2540.0002,1750.0001,530.00006
44437.7,11070.001,12000.001,2870.0002,1920.0001,660.00006
44437.8,8400.001,9100.001,2220.0002,1250.0001,520.00006
44437.9,7580.0005,9080.001,2580.0002,1600.0001,530.00006
44438.0,6930.0005,7210.0005,1810.0001,1110.0001,410.00003
44438.1,5540.0005,5880.0005,1350.0001,950.00006,360.00003
44438.2,6760.0005,6380.0005,1550.0001,1040.0001,350.00003
44438.3,7270.0005,7020.0005,1480.0001,890.00006,480.00003
44438.4,7240.0005,7020.0005,1710.0001,960.00006,380.00003
44438.5,7270.0005,8000.0005,1870.0001,1320.0001,510.00003
44438.6,6740.0005,6750.0005,1460.0001,890.00006,370.00003
44438.7,6940.0005,6230.0005,1010.00006,830.00006,280.00003
44438.8,7000.0005,6350.0005,1510.0001,850.00006,290.00003
44438.9,5890.0005,5670.0005,1300.0001,1120.0001,370.00003
44439.0,5190.0005,4570.0005,1090.0001,810.00006,240.00002
44439.1,4460.0005,4140.0005,930.00006,760.00006,270.00003
44439.2,4900.0005,4270.0005,1030.0001,660.00006,250.00002
44439.3,6620.0005,6170.0005,1040.0001,660.00006,230.00002
44439.4,6870.0005,6640.0005,1510.0001,1000.00006,440.00003
44439.5,7420.0005,7650.0005,1730.0001,1090.0001,370.00003
44439.6,8050.0005,8290.001,1880.0001,1340.0001,480.00003
44439.7,5980.0005,4970.0005,1070.0001,760.00006,220.00002
44439.8,6580.0005,5870.0005,1410.0001,820.00006,230.00002
44439.9,5360.0005,4690.0005,990.00006,620.00006,270.00003
44440.0,5490.0005,4870.0005,910.00006,640.00006,190.00002
44440.1,5880.0005,5920.0005,1070.0001,1090.0001,260.00003
44440.2,6070.0005,5940.0005,1300.0001,1040.0001,230.00002
44440.3,6870.0005,6100.0005,1350.0001,780.00006,250.00002
44440.4,6200.0005,5350.0005,1000.00006,720.00006,160.00002
44440.5,6600.0005,5890.0005,1260.0001,820.00006,320.00003
44440.6,7220.0005,6050.0005,1290.0001,960.00006,340.00003
44440.7,6700.0005,5550.0005,1310.0001,810.00006,220.00002
44440.8,6000.0005,5320.0005,1170.0001,630.00006,240.00002
44440.9,6280.0005,6020.0005,1200.0001,1160.0001,270.00003
44441.0,5410.0005,5130.0005,1000.00006,830.00006,250.00002
44441.1,5130.0005,4460.0005,980.00006,560.00006,160.00002
44441.2,7010.0005,6000.0005,1310.0001,690.00006,310.00003
44441.3,7720.0005,7450.0005,1750.0001,890.00006,370.00003
44441.4,7730.0005,6520.0005,1340.0001,850.00006,220.00002
44441.5,9140.001,8490.001,1930.0001,1090.0001,370.00003
44441.6,8420.001,7350.0005,1570.0001,960.00006,240.00002
44441.7,8500.001,7740.0005,1850.0001,1200.0001,320.00003
44441.8,6450.0005,5090.0005,980.00006,590.00006,300.00003
44441.9,7260.0005,6530.0005,1390.0001,750.00006,340.00003
44442.0,8100.0005,6950.0005,1310.0001,930.00006,410.00003
44442.1,7730.0005,6000.0005,1270.0001,710.00006,210.00002
44442.2,7360.0005,6740.0005,1240.0001,910.00006,360.00003
44442.3,9110.001,7910.0005,1630.0001,1130.0001,310.00003
44442.4,8100.0005,7260.0005,1500.0001,860.00006,230.00002
44442.5,8930.001,8330.001,1740.0001,1180.0001,300.00003
44442.6,9860.001,10550.001,2060.0002,1340.0001,510.00003
44442.7,8490.001,8780.001,2030.0001,1200.0001,480.00003
44442.8,7160.0005,7720.0005,1640.0001,1130.0001,280.00003
44442.9,6510.0005,5420.0005,1000.00006,740.00006,300.00003
44443.0,5580.0005,4400.0005,660.00006,600.00006,290.00003
44443.1,5690.0005,4510.0005,920.00006,550.00006,180.00002
44443.2,6520.0005,6550.0005,1400.0001,840.00006,350.00003
44443.3,7620.0005,6140.0005,1140.0001,890.00006,240.00002
44443.4,6510.0005,5840.0005,1140.0001,930.00006,230.00002
44443.5,7540.0005,6880.0005,1580.0001,1210.0001,340.00003
44443.6,7570.0005,7660.0005,1680.0001,900.00006,310.00003
44443.7,7240.0005,7230.0005,1590.0001,820.00006,320.00003
44443.8,7910.0005,6950.0005,1260.0001,850.00006,250.00002
44443.9,7750.0005,6950.0005,1410.0001,820.00006,280.00003
44444.0,7880.0005,8720.001,1860.0001,1340.0001,390.00003
44444.1,7390.0005,6520.0005,1480.0001,800.00006,250.00002
44444.2,6420.0005,6160.0005,1280.0001,780.00006,260.00003
44444.3,5460.0005,4200.0005,850.00006,570.00006,200.00002
44444.4,6900.0005,5270.0005,1170.0001,740.00006,270.00003
44444.5,6700.0005,5630.0005,950.00006,760.00006,280.00003
44444.6,7060.0005,6420.0005,1470.0001,930.00006,330.00003
44444.7,7340.0005,6630.0005,1490.0001,1010.00006,300.00003
44444.8,7710.0005,6350.0005,1210.0001,710.00006,360.00003
44444.9,6210.0005,4600.0005,790.00006,640.00006,200.00002
44445.0,7230.0005,5750.0005,1340.0001,840.00006,310.00003
44445.1,6950.0005,6540.0005,1280.0001,950.00006,340.00003
44445.2,6890.0005,6090.0005,1070.0001,780.00006,300.00003
44445.3,7040.0005,5830.0005,1280.0001,800.00006,310.00003
44445.4,7530.0005,7470.0005,1240.0001,1020.00006,310.00003
44445.5,6890.0005,5970.0005,1290.0001,800.00006,280.00003
44445.6,6400.0005,5320.0005,1280.0001,900.00006,270.00003
44445.7,6420.0005,5070.0005,760.00006,750.00006,180.00002
44445.8,6610.0005,5790.0005,1070.0001,720.00006,350.00003
44445.9,7920.0005,7750.0005,1660.0001,1040.0001,440.00003
44446.0,7690.0005,6620.0005,1420.0001,990.00006,300.00003
44446.1,7530.0005,6080.0005,1080.0001,860.00006,220.00002
44446.2,7140.0005,5550.0005,920.00006,640.00006,320.00003
44446.3,7170.0005,6220.0005,1160.0001,830.00006,220.00002
44446.4,6370.0005,5020.0005,1160.0001,560.00006,210.00002
44446.5,6670.0005,5000.0005,890.00006,580.00006,140.00002
44446.6,6320.0005,5260.0005,930.00006,610.00006,270.00003
44446.7,6580.0005,5470.0005,1110.0001,690.00006,300.00003
44446.8,7740.0005,6840.0005,1430.0001,820.00006,240.00002
