time,band1,band2,band3,band4,band5
23238.0,6909.0,6320.0,1351.0,839.0,296.0
23239.0,8008.0,7295.0,1492.0,955.0,344.0
23240.0,6658.0,5946.0,1250.0,811.0,276.0
23241.0,6185.0,5063.0,982.0,659.0,223.0
23242.0,7157.0,6242.0,1320.0,869.0,317.0
23243.0,6044.0,5169.0,1070.0,647.0,261.0
23244.0,6681.0,5669.0,1103.0,727.0,258.0
23245.0,6008.0,4740.0,980.0,622.0,210.0
23246.0,6311.0,4950.0,976.0,675.0,239.0
23247.0,7896.0,6374.0,1291.0,866.0,311.0
23248.0,8375.0,6984.0,1390.0,864.0,307.0
23249.0,8053.0,6467.0,1237.0,748.0,280.0
23250.0,8270.0,6619.0,1202.0,778.0,269.0
23251.0,9310.0,7442.0,1413.0,901.0,333.0
23252.0,10332.0,8427.0,1521.0,978.0,350.0
23253.0,9787.0,7940.0,1511.0,954.0,348.0
23254.0,7739.0,6301.0,1168.0,772.0,269.0
23255.0,7124.0,5754.0,1164.0,767.0,301.0
23256.0,7941.0,6414.0,1270.0,848.0,306.0
23257.0,6944.0,5744.0,1091.0,698.0,251.0
23258.0,5787.0,4613.0,912.0,616.0,217.0
23259.0,8623.0,8077.0,1773.0,1078.0,406.0
23260.0,9750.0,9601.0,2086.0,1384.0,504.0
23261.0,9655.0,9585.0,2098.0,1393.0,456.0
23262.0,8793.0,8846.0,1994.0,1320.0,429.0
23263.0,9261.0,9503.0,2041.0,1406.0,517.0
23264.0,9395.0,9123.0,1897.0,1307.0,442.0
23265.0,10607.0,10525.0,2206.0,1402.0,502.0
23266.0,13441.0,13818.0,2882.0,1784.0,660.0
23267.0,12602.0,12857.0,2717.0,1831.0,607.0
23268.0,10383.0,10196.0,2199.0,1419.0,491.0
23269.0,11876.0,12404.0,2758.0,1840.0,615.0
23270.0,11351.0,12218.0,2749.0,1794.0,641.0
23271.0,12410.0,13369.0,3026.0,2006.0,676.0
23272.0,12301.0,13483.0,2979.0,2027.0,718.0
23273.0,12538.0,13414.0,2923.0,1854.0,648.0
23274.0,12569.0,13954.0,3078.0,2060.0,662.0
23275.0,11340.0,12408.0,2876.0,1887.0,665.0
23276.0,8111.0,8320.0,1925.0,1262.0,437.0
23277.0,6954.0,7539.0,1744.0,1142.0,396.0
23278.0,7127.0,7310.0,1717.0,1039.0,396.0
23279.0,9144.0,9402.0,2145.0,1338.0,471.0
23280.0,9699.0,10321.0,2449.0,1677.0,607.0
23281.0,8837.0,9293.0,2161.0,1462.0,513.0
23282.0,8690.0,9435.0,2290.0,1468.0,515.0
23283.0,7554.0,7580.0,1677.0,1183.0,435.0
23284.0,7179.0,7221.0,1630.0,1094.0,393.0
23285.0,7373.0,7051.0,1477.0,1010.0,383.0
23286.0,8341.0,8126.0,1830.0,1156.0,402.0
23287.0,9121.0,9256.0,2115.0,1366.0,494.0
23288.0,8084.0,7567.0,1666.0,1034.0,398.0
23289.0,8626.0,8379.0,1857.0,1234.0,443.0
23290.0,6890.0,7421.0,1740.0,1182.0,429.0
23291.0,6634.0,7324.0,1696.0,1205.0,437.0
23292.0,6742.0,6890.0,1560.0,971.0,382.0
23293.0,7912.0,8448.0,1903.0,1364.0,441.0
23294.0,7130.0,7661.0,1922.0,1276.0,464.0
23295.0,5426.0,5533.0,1335.0,902.0,344.0
23296.0,4743.0,4500.0,1058.0,731.0,276.0
23297.0,5774.0,5625.0,1270.0,824.0,308.0
23298.0,7591.0,8199.0,1893.0,1235.0,430.0
23299.0,7731.0,8424.0,1952.0,1291.0,442.0
23300.0,8701.0,9359.0,2147.0,1508.0,552.0
23301.0,6080.0,5786.0,1227.0,889.0,342.0
23302.0,6641.0,6182.0,1278.0,901.0,300.0
23303.0,6918.0,6556.0,1347.0,894.0,331.0
23304.0,9516.0,9757.0,2162.0,1392.0,533.0
23305.0,8548.0,8548.0,1968.0,1355.0,470.0
23306.0,7669.0,8329.0,2001.0,1331.0,479.0
23307.0,6866.0,7692.0,1801.0,1209.0,450.0
23308.0,6017.0,6438.0,1473.0,1060.0,354.0
23309.0,6599.0,6846.0,1601.0,1008.0,371.0
23310.0,5527.0,5257.0,1151.0,806.0,282.0
23311.0,9908.0,10427.0,2372.0,1548.0,558.0
23312.0,9595.0,9216.0,2043.0,1339.0,481.0
23313.0,8331.0,7729.0,1543.0,1048.0,363.0
23314.0,8209.0,7377.0,1464.0,989.0,320.0
23315.0,8037.0,7551.0,1632.0,1027.0,387.0
23316.0,7425.0,6505.0,1414.0,889.0,341.0
23317.0,8380.0,7566.0,1592.0,1068.0,385.0
23318.0,8017.0,7738.0,1699.0,1148.0,418.0
23319.0,8673.0,8885.0,2042.0,1439.0,535.0
23320.0,5660.0,5688.0,1324.0,897.0,299.0
23321.0,6096.0,6204.0,1383.0,964.0,305.0
23322.0,5032.0,5116.0,1162.0,770.0,306.0
23323.0,4960.0,5090.0,1127.0,841.0,279.0
23324.0,6556.0,6372.0,1373.0,948.0,319.0
23325.0,7502.0,7770.0,1663.0,1083.0,365.0
23326.0,8843.0,8613.0,1830.0,1079.0,376.0
23327.0,12648.0,13564.0,2992.0,1930.0,639.0
23328.0,10247.0,10444.0,2257.0,1465.0,492.0
23329.0,10980.0,11612.0,2578.0,1718.0,615.0
23330.0,8793.0,9644.0,2272.0,1511.0,536.0
23331.0,7633.0,8148.0,1889.0,1202.0,392.0
23332.0,8557.0,9374.0,2125.0,1500.0,448.0
23333.0,7399.0,7783.0,1664.0,1176.0,411.0
23334.0,8092.0,8330.0,1945.0,1240.0,432.0
23335.0,10473.0,11342.0,2587.0,1735.0,583.0
23336.0,11721.0,12644.0,2825.0,1902.0,654.0
23337.0,7974.0,7698.0,1613.0,1123.0,378.0
23338.0,7611.0,7262.0,1494.0,961.0,349.0
23339.0,6503.0,5820.0,1190.0,798.0,301.0
23340.0,8209.0,7307.0,1424.0,862.0,334.0
23341.0,7111.0,6075.0,1187.0,794.0,298.0
23342.0,7191.0,6568.0,1300.0,864.0,296.0
23343.0,7434.0,6454.0,1359.0,910.0,309.0
23344.0,6600.0,6004.0,1285.0,791.0,308.0
23345.0,5726.0,4974.0,969.0,658.0,224.0
23346.0,6791.0,5789.0,1176.0,769.0,262.0
23347.0,7735.0,6955.0,1474.0,959.0,320.0
23348.0,6550.0,5675.0,1148.0,782.0,261.0
23349.0,5621.0,4485.0,948.0,639.0,200.0
23350.0,6395.0,5210.0,1035.0,682.0,218.0
23351.0,7942.0,6403.0,1313.0,813.0,310.0
23352.0,11453.0,10586.0,2161.0,1480.0,500.0
23353.0,12437.0,12338.0,2632.0,1732.0,622.0
23354.0,10289.0,10864.0,2345.0,1455.0,516.0
23355.0,6884.0,6663.0,1429.0,952.0,317.0
23356.0,6087.0,6139.0,1351.0,866.0,342.0
