time,band1,band2,band3,band4,band5
88.1,11910.001,12760.001,2700.0002,1730.0001,770.00006
88.2,11320.001,10940.001,2350.0002,1920.0001,620.00006
88.3,9630.001,9540.001,2280.0002,1390.0001,490.00003
88.4,10480.001,11280.001,2550.0002,1680.0001,580.00006
88.5,13030.001,14340.001,3850.0002,2670.0002,850.00006
88.6,11670.001,12230.001,2780.0002,1930.0001,740.00006
88.7,9560.001,10920.001,2720.0002,1990.0001,670.00006
88.8,10050.001,11150.001,2840.0002,1700.0001,610.00006
88.9,8870.001,9660.001,2030.0001,1550.0001,460.00003
89.0,8810.001,8850.001,2420.0002,1480.0001,550.00006
89.1,7790.0005,7880.0005,1970.0001,1200.0001,470.00003
89.2,7040.0005,7530.0005,1750.0001,1090.0001,410.00003
89.3,8260.001,8620.001,1640.0001,1480.0001,430.00003
89.4,9500.001,9880.001,2020.0001,1590.0001,530.00006
89.5,8580.001,8620.001,2120.0002,1240.0001,420.00003
89.6,7940.0005,7880.0005,1900.0001,1110.0001,340.00003
89.7,8510.001,10110.001,2370.0002,1550.0001,550.00006
89.8,8650.001,9340.001,2100.0002,1320.0001,440.00003
89.9,7700.0005,7520.0005,1350.0001,990.00006,360.00003
90.0,8240.001,7610.0005,1350.0001,1000.00006,400.00003
90.1,6930.0005,6060.0005,1360.0001,930.00006,390.00003
90.2,5470.0005,4400.0005,830.00006,670.00006,300.00003
90.3,4450.0005,3850.0002,1040.0001,520.00006,220.00002
90.4,4920.0005,4270.0005,820.00006,590.00006,220.00002
90.5,4450.0005,3960.0002,790.00006,510.00003,280.00003
90.6,4340.0005,3630.0002,700.00006,670.00006,240.00002
90.7,4930.0005,4140.0005,880.00006,650.00006,200.00002
90.8,5130.0005,4610.0005,850.00006,490.00003,290.00003
90.9,4920.0005,5990.0005,1370.0001,810.00006,340.00003
91.0,6390.0005,6070.0005,1300.0001,1030.0001,320.00003
91.1,4270.0005,3590.0002,880.00006,430.00003,270.00003
91.2,5880.0005,5240.0005,1190.0001,810.00006,340.00003
91.3,5810.0005,5110.0005,1200.0001,730.00006,260.00003
91.4,5010.0005,4460.0005,940.00006,580.00006,220.00002
91.5,4760.0005,4130.0005,860.00006,620.00006,170.00002
91.6,6000.0005,5580.0005,1340.0001,730.00006,230.00002
91.7,7480.0005,7090.0005,1390.0001,1120.0001,320.00003
91.8,7250.0005,7110.0005,1480.0001,1090.0001,430.00003
91.9,6220.0005,5260.0005,940.00006,760.00006,240.00002
92.0,6770.0005,6760.0005,1510.0001,890.00006,350.00003
92.1,6770.0005,6620.0005,1340.0001,950.00006,380.00003
92.2,6330.0005,5850.0005,1480.0001,930.00006,340.00003
92.3,6150.0005,5230.0005,1010.00006,690.00006,180.00002
92.4,5650.0005,4940.0005,1210.0001,660.00006,210.00002
92.5,7070.0005,6270.0005,1520.0001,750.00006,310.00003
92.6,6190.0005,5820.0005,950.00006,650.00006,240.00002
92.7,5750.0005,4840.0005,1150.0001,700.00006,300.00003
92.8,6100.0005,4810.0005,920.00006,600.00006,250.00002
92.9,6550.0005,6120.0005,1250.0001,770.00006,250.00002
93.0,7120.0005,6400.0005,1570.0001,1000.00006,270.00003
93.1,6050.0005,5920.0005,1120.0001,840.00006,360.00003
93.2,5910.0005,5040.0005,1140.0001,770.00006,280.00003
93.3,6050.0005,5730.0005,1350.0001,770.00006,360.00003
93.4,6850.0005,6670.0005,1350.0001,1140.0001,430.00003
93.5,6700.0005,6600.0005,1510.0001,790.00006,310.00003
93.6,7570.0005,7170.0005,1530.0001,930.00006,280.00003
93.7,8090.0005,8440.001,1760.0001,1210.0001,470.00003
93.8,9200.001,8360.001,2160.0002,1210.0001,500.00003
93.9,7000.0005,6040.0005,1210.0001,960.00006,330.00003
94.0,6940.0005,6570.0005,1740.0001,980.00006,320.00003
94.1,8020.0005,8020.0005,1680.0001,980.00006,430.00003
94.2,9010.001,9660.001,2230.0002,1240.0001,390.00003
94.3,9430.001,9310.001,2310.0002,1190.0001,500.00003
94.4,9230.001,8650.001,1860.0001,1020.00006,370.00003
94.5,10240.001,9770.001,2130.0002,1190.0001,400.00003
94.6,9650.001,9270.001,1870.0001,1350.0001,520.00006
94.7,10740.001,9610.001,1800.0001,1490.0001,450.00003
94.8,10740.001,10720.001,2290.0002,1390.0001,440.00003
94.9,9490.001,10340.001,2010.0001,1540.0001,460.00003
95.0,9600.001,9150.001,1980.0001,1410.0001,330.00003
95.1,10520.001,10080.001,1980.0001,1460.0001,430.00003
95.2,8120.0005,7890.0005,1420.0001,830.00006,320.00003
95.3,7130.0005,5420.0005,1030.0001,730.00006,230.00002
95.4,7790.0005,6840.0005,1260.0001,880.00006,250.00002
95.5,8840.001,8190.0005,1860.0001,1010.00006,310.00003
95.6,12410.001,12250.001,2160.0002,1530.0001,520.00006
95.7,9360.001,9250.001,1550.0001,1160.0001,410.00003
95.8,10480.001,9840.001,2010.0001,1300.0001,520.00006
95.9,10500.001,9660.001,2080.0002,1260.0001,580.00006
96.0,10470.001,9880.001,1900.0001,1090.0001,420.00003
96.1,10810.001,9740.001,1790.0001,1400.0001,610.00006
96.2,9360.001,7940.0005,1450.0001,1110.0001,400.00003
96.3,10160.001,9660.001,2020.0001,1450.0001,400.00003
96.4,10730.001,10570.001,2450.0002,1420.0001,500.00003
96.5,11470.001,11020.001,2550.0002,1680.0001,560.00006
96.6,11150.001,10700.001,2570.0002,1430.0001,500.00003
96.7,10140.001,10250.001,2380.0002,1500.0001,510.00003
96.8,9040.001,8780.001,1930.0001,1650.0001,430.00003
96.9,6580.0005,6010.0005,1340.0001,970.00006,450.00003
97.0,6220.0005,5280.0005,1230.0001,1050.0001,370.00003
97.1,6470.0005,6520.0005,1610.0001,1010.00006,530.00006
97.2,6980.0005,7490.0005,1550.0001,1140.0001,320.00003
97.3,8230.001,8040.0005,2000.0001,1210.0001,510.00003
97.4,7300.0005,7950.0005,1780.0001,1080.0001,370.00003
97.5,8860.001,9740.001,2680.0002,1660.0001,510.00003
97.6,9560.001,10500.001,2370.0002,1520.0001,450.00003
97.7,7910.0005,7490.0005,2030.0001,1280.0001,370.00003
97.8,8370.001,9230.001,2050.0002,1560.0001,570.00006
97.9,7180.0005,7160.0005,1640.0001,1030.0001,330.00003
98.0,8930.001,9270.001,2130.0002,1430.0001,610.00006
98.1,8870.001,9350.001,2430.0002,1770.0001,740.00006
98.2,8100.0005,8580.001,2250.0002,1480.0001,520.00006
98.3,7500.0005,7880.0005,1840.0001,1510.0001,450.00003
98.4,7310.0005,7410.0005,1860.0001,1090.0001,440.00003
98.5,7980.0005,8150.0005,1780.0001,1490.0001,450.00003
98.6,8360.001,9570.001,2210.0002,1490.0001,550.00006
98.7,9160.001,9910.001,2230.0002,1510.0001,560.00006
98.8,7530.0005,8350.001,2200.0002,1190.0001,370.00003
98.9,9710.001,10460.001,2170.0002,1990.0001,590.00006
99.0,7420.0005,7920.0005,1510.0001,1340.0001,460.00003
99.1,7030.0005,7090.0005,1770.0001,1210.0001,410.00003
99.2,6830.0005,7480.0005,1750.0001,1090.0001,380.00003
99.3,6970.0005,6730.0005,1570.0001,960.00006,380.00003
99.4,7250.0005,7500.0005,2060.0002,1060.0001,360.00003
99.5,6800.0005,6610.0005,1560.0001,1040.0001,370.00003
99.6,8960.001,10570.001,2430.0002,1910.0001,590.00006
99.7,6610.0005,7160.0005,1640.0001,1020.00006,350.00003
99.8,5410.0005,5060.0005,1180.0001,820.00006,190.00002
99.9,6830.0005,7120.0005,1820.0001,1110.0001,410.00003
100.0,6150.0005,6370.0005,1550.0001,920.00006,310.00003
100.1,6490.0005,5380.0005,1300.0001,790.00006,210.00002
100.2,6640.0005,7310.0005,1780.0001,1120.0001,530.00006
100.3,8140.0005,9040.001,1980.0001,1330.0001,490.00003
100.4,8560.001,8990.001,2140.0002,1420.0001,600.00006
100.5,8280.001,8170.0005,2140.0002,1180.0001,490.00003
100.6,7830.0005,7790.0005,1780.0001,1060.0001,460.00003
100.7,8730.001,9900.001,2200.0002,1410.0001,560.00006
100.8,8380.001,9090.001,2150.0002,1440.0001,370.00003
100.9,9030.001,10690.001,2270.0002,1650.0001,520.00006
101.0,9220.001,10590.001,2730.0002,1930.0001,600.00006
101.1,8100.0005,8260.001,1990.0001,1370.0001,410.00003
101.2,7240.0005,8780.001,2190.0002,1330.0001,670.00006
101.3,6560.0005,6270.0005,1170.0001,1050.0001,220.00002
101.4,7840.0005,9440.001,2010.0001,1500.0001,420.00003
101.5,9250.001,9760.001,2230.0002,1770.0001,490.00003
101.6,10080.001,10640.001,2360.0002,1700.0001,430.00003
101.7,10060.001,11830.001,2600.0002,1630.0001,430.00003
101.8,8710.001,8500.001,2100.0002,1220.0001,410.00003
101.9,9040.001,9520.001,2130.0002,1540.0001,430.00003
102.0,8110.0005,8310.001,2070.0002,1460.0001,440.00003
102.1,7850.0005,8600.001,2000.0001,1300.0001,510.00003
102.2,9140.001,9660.001,2350.0002,1530.0001,580.00006
102.3,8110.0005,8530.001,1850.0001,1340.0001,500.00003
102.4,8220.001,8830.001,2510.0002,1570.0001,550.00006
102.5,7350.0005,7050.0005,2090.0002,1100.0001,610.00006
102.6,6920.0005,6720.0005,1370.0001,860.00006,400.00003
102.7,7030.0005,6470.0005,1580.0001,1150.0001,500.00003
102.8,7210.0005,7440.0005,1820.0001,1310.0001,400.00003
102.9,9050.001,9090.001,2140.0002,1520.0001,490.00003
103.0,7950.0005,9180.001,2240.0002,1490.0001,570.00006
103.1,8080.0005,9200.001,1950.0001,1510.0001,390.00003
103.2,9300.001,9200.001,2040.0001,1250.0001,360.00003
103.3,8140.0005,8260.001,2060.0002,1390.0001,390.00003
103.4,8140.0005,7180.0005,1360.0001,850.00006,360.00003
103.5,6420.0005,5350.0005,1210.0001,730.00006,180.00002
103.6,6680.0005,6400.0005,1630.0001,850.00006,360.00003
103.7,6810.0005,6640.0005,1450.0001,1080.0001,330.00003
103.8,7700.0005,7710.0005,1530.0001,1090.0001,320.00003
103.9,7850.0005,7310.0005,1670.0001,1120.0001,390.00003
104.0,8420.001,7990.0005,1430.0001,1000.00006,380.00003
104.1,8190.0005,8090.0005,1700.0001,1060.0001,310.00003
104.2,9200.001,9350.001,2040.0001,1390.0001,480.00003
104.3,9550.001,10570.001,2430.0002,1300.0001,280.00003
104.4,9980.001,10750.001,2300.0002,1520.0001,670.00006
104.5,9310.001,8720.001,1650.0001,1020.00006,540.00006
104.6,9290.001,7760.0005,1870.0001,1190.0001,400.00003
104.7,9190.001,8650.001,1950.0001,1350.0001,390.00003
104.8,10170.001,10250.001,2320.0002,1500.0001,580.00006
104.9,12710.001,14350.001,3280.0002,2370.0002,660.00006
105.0,9710.001,10600.001,2460.0002,1280.0001,490.00003
105.1,9490.001,10030.001,2210.0002,1600.0001,320.00003
105.2,10100.001,11370.001,2430.0002,1840.0001,630.00006
105.3,9380.001,9660.001,2320.0002,1420.0001,480.00003
105.4,9740.001,8880.001,1820.0001,1230.0001,430.00003
105.5,12380.001,13990.001,3070.0002,1990.0001,660.00006
105.6,12770.001,13430.001,2660.0002,1840.0001,760.00006
105.7,9870.001,10860.001,2570.0002,1640.0001,530.00006
105.8,8150.0005,7630.0005,1570.0001,1110.0001,330.00003
105.9,8250.001,7600.0005,1650.0001,1370.0001,260.00003
106.0,9820.001,10990.001,2360.0002,1710.0001,560.00006
106.1,8780.001,10360.001,2400.0002,1550.0001,500.00003
106.2,7780.0005,8640.001,1900.0001,1380.0001,590.00006
106.3,9320.001,9060.001,2200.0002,1330.0001,500.00003
106.4,7780.0005,7800.0005,1590.0001,1080.0001,320.00003
106.5,9770.001,11010.001,2510.0002,1620.0001,400.00003
106.6,11530.001,12840.001,2660.0002,2150.0002,630.00006
106.7,9860.001,10420.001,2100.0002,1430.0001,420.00003
106.8,9760.001,9570.001,2120.0002,1420.0001,360.00003
106.9,8680.001,7660.0005,1590.0001,1180.0001,430.00003
107.0,11740.001,12660.001,2710.0002,1940.0001,580.00006
107.1,9620.001,10250.001,1920.0001,1170.0001,580.00006
107.2,9240.001,9620.001,2110.0002,1250.0001,570.00006
107.3,10810.001,11440.001,2580.0002,1670.0001,570.00006
107.4,12620.001,13510.001,3300.0002,2100.0002,700.00006
107.5,10780.001,12360.001,2700.0002,2040.0001,780.00006
107.6,11340.001,12370.001,2730.0002,1700.0001,530.00006
107.7,10250.001,10460.001,2610.0002,1630.0001,650.00006
107.8,9270.001,9760.001,2260.0002,1420.0001,570.00006
107.9,11260.001,12970.001,2840.0002,1920.0001,700.00006
108.0,10550.001,11320.001,2840.0002,1990.0001,570.00006
108.1,10300.001,10530.001,2500.0002,1710.0001,580.00006
108.2,7870.0005,8200.001,1450.0001,1080.0001,340.00003
108.3,8840.001,9580.001,2290.0002,1530.0001,520.00006
108.4,8580.001,9430.001,1810.0001,1390.0001,420.00003
108.5,8760.001,10080.001,2350.0002,1560.0001,530.00006
108.6,9480.001,10440.001,2270.0002,1550.0001,390.00003
108.7,9000.001,9120.001,1980.0001,1390.0001,440.00003
108.8,12820.001,14730.001,3780.0002,2430.0002,890.00006
108.9,13700.001,13880.001,3130.0002,1960.0001,850.00006
109.0,13420.001,14170.001,3760.0002,2290.0002,800.00006
109.1,11980.001,12480.001,2810.0002,1980.0001,710.00006
109.2,12760.001,12650.001,2800.0002,1600.0001,560.00006
109.3,13050.001,14210.001,3350.0002,2230.0002,500.00003
109.4,12330.001,12420.001,2650.0002,1900.0001,560.00006
109.5,14120.001,15550.001,3510.0002,2340.0002,790.00006
109.6,15720.001,18750.002,4530.0005,3330.0002,1190.0001
109.7,13010.001,14120.001,3070.0002,2240.0002,610.00006
109.8,11630.001,12210.001,2800.0002,1940.0001,540.00006
109.9,11900.001,12550.001,2940.0002,1910.0001,690.00006
110.0,10510.001,10670.001,2410.0002,1830.0001,530.00006
110.1,11370.001,12410.001,2580.0002,1660.0001,510.00003
110.2,12360.001,13430.001,2830.0002,1800.0001,620.00006
110.3,13060.001,13880.001,3450.0002,2190.0002,750.00006
110.4,15020.001,17750.002,4240.0005,2590.0002,930.00006
110.5,14300.001,15260.001,3440.0002,2220.0002,720.00006
110.6,13430.001,14360.001,3220.0002,2080.0002,770.00006
110.7,13450.001,16580.002,3590.0002,2020.0001,790.00006
110.8,13880.001,16350.001,4280.0005,2360.0002,890.00006
110.9,13030.001,14890.001,3320.0002,2350.0002,580.00006
111.0,12040.001,14310.001,3270.0002,2030.0001,800.00006
111.1,12030.001,14340.001,3330.0002,2200.0002,940.00006
111.2,12220.001,13930.001,3580.0002,2120.0002,770.00006
111.3,10670.001,9980.001,2120.0002,1780.0001,550.00006
111.4,9190.001,9160.001,1810.0001,1260.0001,370.00003
111.5,11310.001,13360.001,3030.0002,1840.0001,480.00003
111.6,12510.001,13490.001,3090.0002,2130.0002,800.00006
111.7,13770.001,17690.002,3940.0002,2730.0002,950.00006
111.8,13860.001,14490.001,3670.0002,2100.0002,700.00006
111.9,13880.001,14840.001,3600.0002,2320.0002,700.00006
112.0,11900.001,13070.001,2880.0002,2510.0002,840.00006
112.1,9890.001,9580.001,2280.0002,1470.0001,550.00006
112.2,9350.001,9700.001,2080.0002,1440.0001,530.00006
112.3,10200.001,11410.001,2390.0002,1450.0001,670.00006
112.4,9940.001,11370.001,2670.0002,1800.0001,540.00006
112.5,11180.001,13280.001,3070.0002,1890.0001,700.00006
112.6,10330.001,11200.001,2350.0002,1450.0001,510.00003
112.7,8990.001,9620.001,2220.0002,1430.0001,570.00006
112.8,9980.001,10350.001,2120.0002,1780.0001,620.00006
112.9,7670.0005,7660.0005,1900.0001,1350.0001,460.00003
113.0,6340.0005,6050.0005,1340.0001,910.00006,340.00003
113.1,5930.0005,6470.0005,1200.0001,780.00006,260.00003
113.2,5730.0005,5650.0005,1190.0001,870.00006,290.00003
113.3,5420.0005,4990.0005,1030.0001,800.00006,220.00002
113.4,5520.0005,5460.0005,1140.0001,880.00006,250.00002
113.5,6280.0005,6570.0005,1320.0001,910.00006,280.00003
113.6,6190.0005,5900.0005,1510.0001,860.00006,280.00003
113.7,4400.0005,4020.0002,750.00006,490.00003,220.00002
113.8,4620.0005,4730.0005,820.00006,630.00006,220.00002
113.9,7900.0005,8460.001,1990.0001,1140.0001,450.00003
114.0,6880.0005,6910.0005,1650.0001,1090.0001,430.00003
114.1,6700.0005,6040.0005,1390.0001,930.00006,310.00003
114.2,6190.0005,5460.0005,960.00006,690.00006,200.00002
114.3,4510.0005,3710.0002,870.00006,460.00003,240.00002
114.4,4470.0005,4180.0005,780.00006,520.00006,310.00003
114.5,5580.0005,4940.0005,1180.0001,940.00006,310.00003
114.6,4400.0005,3980.0002,740.00006,630.00006,160.00002
114.7,4870.0005,4660.0005,960.00006,630.00006,330.00003
114.8,4400.0005,4380.0005,980.00006,610.00006,240.00002
114.9,5140.0005,4580.0005,1160.0001,770.00006,210.00002
115.0,5670.0005,4790.0005,1110.0001,670.00006,220.00002
115.1,4990.0005,4690.0005,990.00006,580.00006,210.00002
115.2,4980.0005,3790.0002,980.00006,570.00006,220.00002
115.3,4840.0005,3970.0002,690.00006,620.00006,180.00002
115.4,5840.0005,4850.0005,1060.0001,800.00006,320.00003
115.5,5320.0005,4240.0005,1120.0001,590.00006,180.00002
115.6,4420.0005,3080.0002,640.00006,630.00006,120.00001
115.7,3680.0002,2740.0002,670.00006,410.00003,180.00002
115.8,3510.0002,3380.0002,810.00006,410.00003,220.00002
115.9,4040.0002,3470.0002,780.00006,510.00003,210.00002
116.0,4210.0005,3810.0002,740.00006,520.00006,140.00002
116.1,3820.0002,3330.0002,920.00006,480.00003,200.00002
116.2,4330.0005,2930.0002,520.00006,440.00003,100.00001
116.3,5550.0005,5580.0005,1130.0001,810.00006,190.00002
116.4,6680.0005,6110.0005,1470.0001,940.00006,220.00002
116.5,6700.0005,5600.0005,1150.0001,770.00006,170.00002
116.6,6210.0005,5020.0005,1020.00006,750.00006,240.00002
116.7,5980.0005,5000.0005,940.00006,560.00006,210.00002
116.8,7900.0005,6640.0005,1330.0001,860.00006,260.00003
116.9,5840.0005,5330.0005,820.00006,690.00006,230.00002
117.0,5860.0005,5920.0005,1090.0001,790.00006,280.00003
117.1,6340.0005,5650.0005,1250.0001,750.00006,200.00002
117.2,7100.0005,6530.0005,1220.0001,830.00006,240.00002
117.3,7660.0005,6710.0005,1540.0001,1170.0001,440.00003
117.4,5420.0005,4470.0005,830.00006,520.00006,170.00002
117.5,5670.0005,5060.0005,890.00006,470.00003,290.00003
117.6,6760.0005,6120.0005,1240.0001,720.00006,220.00002
117.7,6710.0005,6510.0005,1310.0001,880.00006,320.00003
117.8,6310.0005,5840.0005,1140.0001,940.00006,240.00002
117.9,6650.0005,5320.0005,1250.0001,740.00006,220.00002
118.0,6940.0005,6000.0005,1380.0001,890.00006,480.00003
118.1,6510.0005,6050.0005,1390.0001,790.00006,370.00003
118.2,5840.0005,4600.0005,1120.0001,670.00006,260.00003
118.3,4110.0005,3820.0002,800.00006,570.00006,240.00002
118.4,4620.0005,3730.0002,820.00006,470.00003,280.00003
118.5,4680.0005,3700.0002,850.00006,630.00006,170.00002
118.6,5380.0005,4670.0005,1170.0001,820.00006,270.00003
118.7,6050.0005,5570.0005,1180.0001,790.00006,320.00003
118.8,5710.0005,5130.0005,1070.0001,470.00003,210.00002
118.9,6340.0005,5580.0005,1200.0001,780.00006,210.00002
119.0,6040.0005,6230.0005,1440.0001,900.00006,320.00003
119.1,6400.0005,6660.0005,1500.0001,850.00006,330.00003
119.2,5410.0005,4260.0005,810.00006,560.00006,280.00003
119.3,5260.0005,4770.0005,1000.00006,840.00006,220.00002
119.4,6240.0005,6220.0005,1560.0001,860.00006,350.00003
119.5,7290.0005,7130.0005,1570.0001,990.00006,420.00003
119.6,8200.001,7660.0005,1680.0001,1140.0001,350.00003
119.7,6590.0005,6490.0005,1350.0001,1010.00006,530.00006
119.8,5250.0005,4480.0005,960.00006,550.00006,250.00002
119.9,5630.0005,4750.0005,990.00006,570.00006,190.00002
120.0,5580.0005,4630.0005,1020.00006,620.00006,270.00003
120.1,5240.0005,3910.0002,710.00006,530.00006,100.00001
120.2,5680.0005,4550.0005,920.00006,660.00006,190.00002
120.3,5930.0005,5010.0005,1320.0001,580.00006,270.00003
120.4,6370.0005,5520.0005,990.00006,800.00006,290.00003
120.5,7320.0005,6320.0005,1240.0001,710.00006,330.00003
120.6,7540.0005,6610.0005,1380.0001,740.00006,220.00002
120.7,7020.0005,6770.0005,1260.0001,870.00006,300.00003
120.8,7470.0005,6820.0005,1330.0001,790.00006,270.00003
120.9,7420.0005,6520.0005,1200.0001,850.00006,400.00003
121.0,6100.0005,4930.0005,870.00006,540.00006,310.00003
121.1,5660.0005,4240.0005,810.00006,530.00006,180.00002
121.2,6590.0005,5560.0005,1310.0001,770.00006,230.00002
121.3,7280.0005,6180.0005,1340.0001,840.00006,290.00003
121.4,6810.0005,5960.0005,1250.0001,660.00006,210.00002
121.5,7270.0005,6510.0005,1220.0001,800.00006,430.00003
121.6,7360.0005,6430.0005,1190.0001,880.00006,290.00003
121.7,6890.0005,5290.0005,1100.0001,540.00006,190.00002
121.8,6040.0005,4890.0005,980.00006,510.00003,180.00002
121.9,6530.0005,5830.0005,1210.0001,690.00006,160.00002
122.0,6950.0005,5920.0005,1050.0001,770.00006,210.00002
122.1,6150.0005,5420.0005,1050.0001,660.00006,260.00003
122.2,6380.0005,4940.0005,1000.00006,620.00006,200.00002
122.3,6700.0005,4740.0005,660.00006,640.00006,130.00002
122.4,5990.0005,4620.0005,880.00006,480.00003,230.00002
122.5,6940.0005,5790.0005,1170.0001,780.00006,330.00003
122.6,7310.0005,5760.0005,1330.0001,770.00006,330.00003
122.7,7140.0005,5060.0005,870.00006,610.00006,250.00002
122.8,8540.001,8180.0005,1330.0001,790.00006,320.00003
122.9,9730.001,7660.0005,1750.0001,1140.0001,270.00003
123.0,6880.0005,5130.0005,1070.0001,920.00006,200.00002
123.1,6520.0005,4360.0005,890.00006,660.00006,140.00002
123.2,5850.0005,4380.0005,1050.0001,620.00006,220.00002
123.3,7270.0005,6210.0005,1560.0001,930.00006,270.00003
123.4,8100.0005,7150.0005,1440.0001,760.00006,270.00003
123.5,8590.001,7630.0005,1520.0001,850.00006,240.00002
123.6,9040.001,8570.001,1690.0001,1150.0001,330.00003
123.7,9570.001,9250.001,1840.0001,1300.0001,520.00006
123.8,8870.001,6430.0005,1240.0001,940.00006,210.00002
123.9,7950.0005,6080.0005,1170.0001,630.00006,320.00003
124.0,7480.0005,5720.0005,1150.0001,660.00006,230.00002
124.1,7270.0005,6250.0005,1170.0001,840.00006,310.00003
124.2,7620.0005,6780.0005,1450.0001,960.00006,370.00003
124.3,9340.001,7900.0005,1600.0001,980.00006,390.00003
124.4,8310.001,6870.0005,1190.0001,800.00006,250.00002
124.5,8620.001,6870.0005,1370.0001,870.00006,290.00003
124.6,9730.001,9200.001,1670.0001,1140.0001,270.00003
124.7,9920.001,9310.001,1810.0001,1460.0001,420.00003
124.8,8010.0005,6690.0005,1270.0001,720.00006,230.00002
124.9,7990.0005,6860.0005,1350.0001,860.00006,230.00002
125.0,8730.001,7330.0005,1220.0001,840.00006,350.00003
125.1,9100.001,6980.0005,1420.0001,950.00006,360.00003
125.2,7870.0005,6880.0005,1400.0001,910.00006,320.00003
125.3,7540.0005,5860.0005,1090.0001,680.00006,210.00002
125.4,7220.0005,5810.0005,1160.0001,700.00006,230.00002
125.5,6990.0005,5600.0005,910.00006,620.00006,270.00003
125.6,7500.0005,5920.0005,1100.0001,710.00006,240.00002
125.7,8760.001,7630.0005,1390.0001,880.00006,320.00003
125.8,7440.0005,6540.0005,1330.0001,730.00006,190.00002
125.9,8120.0005,6800.0005,1390.0001,760.00006,310.00003
126.0,9170.001,7600.0005,1860.0001,890.00006,390.00003
126.1,9780.001,9550.001,1700.0001,1130.0001,530.00006
126.2,9140.001,7070.0005,1200.0001,900.00006,360.00003
126.3,8400.001,6500.0005,1530.0001,1000.00006,280.00003
126.4,8870.001,7050.0005,1260.0001,670.00006,230.00002
126.5,9060.001,8090.0005,1550.0001,830.00006,340.00003
126.6,8840.001,7440.0005,1350.0001,880.00006,290.00003
126.7,7150.0005,6320.0005,1320.0001,800.00006,240.00002
126.8,8080.0005,6800.0005,1300.0001,850.00006,270.00003
126.9,8940.001,8070.0005,1520.0001,1130.0001,380.00003
127.0,9170.001,8170.0005,1790.0001,1270.0001,380.00003
127.1,8010.0005,7090.0005,1540.0001,920.00006,360.00003
127.2,7390.0005,6220.0005,1040.0001,840.00006,290.00003
127.3,7150.0005,5910.0005,1220.0001,890.00006,300.00003
127.4,7500.0005,6110.0005,1310.0001,770.00006,430.00003
127.5,6580.0005,5000.0005,990.00006,670.00006,400.00003
127.6,7260.0005,5970.0005,1310.0001,920.00006,350.00003
127.7,7200.0005,6280.0005,1150.0001,620.00006,270.00003
127.8,8350.001,7450.0005,1380.0001,950.00006,320.00003
127.9,7560.0005,6630.0005,1370.0001,970.00006,390.00003
128.0,10050.001,8000.0005,1750.0001,1170.0001,380.00003
128.1,9830.001,7800.0005,1410.0001,1150.0001,300.00003
128.2,9030.001,8890.001,1910.0001,1300.0001,310.00003
128.3,8960.001,8480.001,1850.0001,1160.0001,410.00003
128.4,8360.001,6820.0005,1520.0001,970.00006,330.00003
128.5,7160.0005,5880.0005,1050.0001,750.00006,300.00003
128.6,7330.0005,6740.0005,1210.0001,800.00006,300.00003
128.7,8800.001,7850.0005,1720.0001,1120.0001,300.00003
128.8,10020.001,9340.001,1860.0001,1180.0001,460.00003
128.9,9710.001,8150.0005,1370.0001,1010.00006,390.00003
129.0,10240.001,8850.001,1810.0001,990.00006,370.00003
129.1,9840.001,9000.001,1910.0001,1360.0001,530.00006
129.2,8960.001,7710.0005,1620.0001,1300.0001,510.00003
129.3,7970.0005,6410.0005,1210.0001,770.00006,180.00002
129.4,8770.001,7670.0005,1810.0001,1220.0001,390.00003
129.5,9430.001,8670.001,2180.0002,1210.0001,360.00003
129.6,8770.001,6800.0005,1640.0001,940.00006,270.00003
129.7,8170.0005,7720.0005,1600.0001,990.00006,380.00003
129.8,8820.001,8800.001,1910.0001,1380.0001,390.00003
129.9,8610.001,9240.001,1760.0001,970.00006,530.00006
130.0,8720.001,8290.001,1820.0001,1200.0001,460.00003
130.1,9490.001,8760.001,2060.0002,1330.0001,420.00003
130.2,9420.001,8710.001,1810.0001,1190.0001,400.00003
130.3,10620.001,10400.001,2420.0002,1690.0001,590.00006
130.4,11510.001,11870.001,2540.0002,1500.0001,610.00006
130.5,10960.001,10580.001,2720.0002,1730.0001,670.00006
130.6,10170.001,10620.001,2580.0002,1500.0001,520.00006
130.7,9590.001,9790.001,2180.0002,1470.0001,500.00003
130.8,8810.001,9660.001,2240.0002,1430.0001,500.00003
130.9,10160.001,11610.001,2790.0002,2170.0002,690.00006
131.0,10420.001,11250.001,2920.0002,1730.0001,750.00006
131.1,8750.001,9140.001,1970.0001,1370.0001,390.00003
131.2,9180.001,8960.001,2090.0002,1690.0001,580.00006
131.3,9280.001,9750.001,2040.0001,1470.0001,580.00006
131.4,9310.001,10140.001,2740.0002,1440.0001,530.00006
131.5,8700.001,9340.001,2160.0002,1250.0001,520.00006
131.6,7210.0005,7400.0005,1690.0001,1310.0001,400.00003
131.7,7750.0005,9280.001,2080.0002,1360.0001,570.00006
131.8,8490.001,8730.001,1840.0001,1400.0001,370.00003
131.9,7270.0005,6930.0005,1490.0001,1090.0001,410.00003
132.0,7070.0005,6770.0005,1540.0001,930.00006,380.00003
132.1,7700.0005,7770.0005,1680.0001,1340.0001,480.00003
132.2,7070.0005,6690.0005,1430.0001,940.00006,280.00003
132.3,7980.0005,7750.0005,1840.0001,1310.0001,330.00003
